schema_version,phase,dataset_id,split_label,split,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,target_space,corruption_config_hash,random_seed_hash,definition_manifest_hash,manifest_path,manifest_file_sha256
1.0,phase2,adult_income,locked,locked_benchmark,synthetic_sensor_failure,adult_income__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9002,0.8,9002,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,ff514d56bd228a938047500ddae8407b7cf896ceaef9cdd565584d0082c9eb57,9aab213cff5db0e18e344df593d00d351173bdfc462d32d8e82cae72d66275c3,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\synthetic_sensor_failure\adult_income__locked_benchmark__synthetic_sensor_failure__level_0p80__shadow_9002.json,b8af3c9ae9f6ff5d25d46221c35da07313ff8a6441d6480b0225ed78788e29c9
1.0,phase2,adult_income,locked,locked_benchmark,synthetic_sensor_failure,adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1001,1.0,1001,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,710094f322baa76d12dd51cd0c9dff20fd2f29ab750a40b7a9d8499ebc9e70b8,0357b8194e640c9729649649935c0eab85dc0398770a5368216a0b998893aa84,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\synthetic_sensor_failure\adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1001.json,c268cb1d7a509f84e4ac814d212c3e941ec3d012305003c4115e0111161d2217
1.0,phase2,adult_income,locked,locked_benchmark,synthetic_sensor_failure,adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1002,1.0,1002,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,7210d6a5aa848676bcccfdf2e3eb97a84e601a47ef5b91696daa8c83c03e8f95,0492a6c23dc0b25eea8caa1c6d2e4b85a2bcaa59bbcb734829eceef127b6c27c,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\synthetic_sensor_failure\adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1002.json,feba399c61ed010d8c07d706305f237c3da75d464b1fc1c4706ef620b52ee1e5
1.0,phase2,adult_income,locked,locked_benchmark,synthetic_sensor_failure,adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1003,1.0,1003,primary,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,2d75d2dec2b63994728f172f646885e0b10eba79ff4a8c0d2564e9cea0c2a1ef,a3b6b5785db4e6ea69547b5a184c38af9cb931cc8dbb7b08b5773f99f6c91e4e,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\synthetic_sensor_failure\adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__primary_1003.json,e789b6bbcceb947159b9e5f8f6bd0c9837fcbb5686a1830b435ad4baf48a7ec4
1.0,phase2,adult_income,locked,locked_benchmark,synthetic_sensor_failure,adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9001,1.0,9001,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,2f9e2eefafaac331ec567b0ad859e91599e7d4e1ab59e92851c41c626983f884,cd9808740c85a3169d219eb75506454793cd9ba224db39d0fd57d441e832e87e,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\synthetic_sensor_failure\adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9001.json,795bab5fc694d94060d875f780e3c8c722c793fef90d4bafec1f2955ea1fa1fb
1.0,phase2,adult_income,locked,locked_benchmark,synthetic_sensor_failure,adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9002,1.0,9002,shadow,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,ad46e489156ad9dd5127ef936ddbe08ab125c7541e4c102e4e142fe9ed36faa5,839fcca8477d611b1f89a7d7f6eaa1cee3a01dfa6bda9b2627b75c2ab96f7c5a,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\synthetic_sensor_failure\adult_income__locked_benchmark__synthetic_sensor_failure__level_1p00__shadow_9002.json,d932eccb6f8b1667fe5d115d4071a01b47eeb060b64e045ed35bd1cf27feb092
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p00__primary_1001,0.0,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,2ea5e4048b3dc08ff280833d5de6a04c4bfb2a6ebcd54f87fdff0d5aeca344c6,9a941ea814eb92c548e656d01ce324f53a034ef58e370f47997268ce58abc1d5,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p00__primary_1001.json,2ca899d8391cc0635e4396be7de23f709731db40936f853c00f839a0694e06fe
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p00__primary_1002,0.0,1002,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,4faf445f83f096749e643c3eb661856c119e049612b364b3bedf577b80332024,ff898135821039b5bcf8021121ea4479ac82ed3e2f16329f415063d8d4f5a3fb,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p00__primary_1002.json,9c3580dfbbf6985804dc6d49259987547dba706889e172910848faae4e1765cc
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p00__primary_1003,0.0,1003,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,192752dd416a0d23b6d3cdf6910c8a7d8e878858ca83bf0cc3b90380a1b0dc5c,bdb9a45b673d771c15fa262fc91da4367c6ef4aa4d4e0d255fab92b6d51cd18f,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p00__primary_1003.json,af5cacda6504dbeb6b8e4a82a3a8119ca399654e68138ccc888544eb8f712822
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p00__shadow_9001,0.0,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,e9f18a90c81a2f6c87057548987a284d3db7cd4ee91d627fcb35b6755d4eb85e,1e0b83f2b4905a5e8e2952e2a38471f17dcd4972e560c725e5f7254f7f0b6a38,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p00__shadow_9001.json,341ac9f5a8373f00d82b4970443700a9f2208671c415a1ae3d392fb26993e238
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p00__shadow_9002,0.0,9002,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,21a18ac247b2605087a4e275562e9c04e9a50c9b8558aaec77fc8e701f2cb9d8,ccf5919b2e796bbe901acec920d49c37b413ea3978025950934778cbe0e69d66,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p00__shadow_9002.json,033491e09019447bdf07fcde4e282cea6a9f0be88d054f3f6618683ad82fc175
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p05__primary_1001,0.05,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,7de0b040fecfb15a969e15af6627e54d443c51800b1e195cf9d68ee36874bd2f,bee44e5de80239c8b242d4b7ee198517f998f47c7d9f71628226d8da59c5a8bf,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p05__primary_1001.json,e239e3f7ab5fe29e7f4f47c27d5740cb6f34cca6b08760c5ce285f33a8796ba4
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p05__primary_1002,0.05,1002,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,5e8efbf41ffcc898ffc8fd37a969aa26e6ab7bf708395d6eb941cd9e3bf4cca7,b776fc64c8c5894994cc104c8b75a3580ded6db137e4c30f01371bd003dd0172,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p05__primary_1002.json,809c3906caa206d34bc176e14294dd823c3ed121ce5958b393f55b92fe72afc1
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p05__primary_1003,0.05,1003,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,27cc11a097b24a704f4fc66831e01de9f48368ab706765c60683854168aebc1d,18e95df20ef86ee0a79980c41eaca76f46c08d3f50f0b1e2b3715fe228a4a2bb,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p05__primary_1003.json,c04cfbc16ca293664e43ac1914fc8362cf94e2449d9ee1bde2b509404a832b07
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p05__shadow_9001,0.05,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,f1858f43c6268348cdaaf137d8443a9233afdf5a98977a3fda9a97fa0c2e0a0e,a41b3871822c8abf62ada1e586c53995ad03dad929e28059c5a51a9d962401f9,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p05__shadow_9001.json,76947ef150d439ba0a24bdac2b6d121d72d38760587a5cf16434640ddde7b181
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p05__shadow_9002,0.05,9002,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,2d4233cadc724a9020fef77df0a5d689e982d350c741b37212a578155ad70191,7a8690d19faa40d9b63fd455abe9614079c42abd43cb0e3cd8c4285320909866,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p05__shadow_9002.json,7c961aaa2c4ffbfe415f201c5a6662720cc4daedaf7270edd490bdb3c7ca10d3
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p10__primary_1001,0.1,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,3ccc8e85c7486e19d61768ff74a6525002736af00a874df0048d32b76b4cca17,7b2a3d0a2e1139836f853902b49960f11c02d96cc2dedbc21439c4585ee59125,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p10__primary_1001.json,d513a8c36d8efdc7a4da1e17a59a9e3752921f053047acc220385951571ab6bf
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p10__primary_1002,0.1,1002,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,9adc6c5e10fa4625c2167ed91755702784065682da56eaaea534ce21ffb85ced,61f00edf9f3e303fda62d3ddbb509d4fe86036c545dbe229fa0e0797d69f8cd7,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p10__primary_1002.json,1df7593a0afaa1c4235070f12a62ecc3b402da397e0490296c5cf6d7741cb206
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p10__primary_1003,0.1,1003,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,450de81a5e915fe408fc6844554aa5c7986b0a5c31c024246acc6f705b85ac7d,66956bec0788edb338613bb9a815cf457cc00a5f6b8d8a26b4a55555d3150269,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p10__primary_1003.json,590bc5566930bcf81ec82ce70219d5e523ab80e27d632484f87621dce6b9042d
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p10__shadow_9001,0.1,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,74373b46f1226c7a56c15daa92c8cb5d9714624bb2e74c4e4cc48159d87d1624,8b5f636fa3991adb6686a4af31f0acb53b077db733ec98dd5720e10d0accb193,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p10__shadow_9001.json,5aad4f06f4e2c96bd4187a35549900833e21e254cc612deef539fb1a930d2de2
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p10__shadow_9002,0.1,9002,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,3c0ecfdfb2e347d8044d6c887c7a5c7bb8f4447928a62a5fec4d33d468dd34a3,d5b7103ccd21eb93380cb0c2cb41a9b99235ae0ee29f2d202e9cf8732de41d2d,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p10__shadow_9002.json,763e25f8331b2f3ba89727b76cad69262eb786c4f8b65678bfb655d0af7bd944
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p20__primary_1001,0.2,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,50ec62a82f8e858a8eeea977cd80c243b88062f34b3051137ed2a2682d5dd630,c497de822b56685f37f6c28619d41f7b9c8ba88c97e9fd092e0d41f72cfbde82,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p20__primary_1001.json,704d8b019db9796c03bec042ba52e4e55484d2c717b80ce6481a1667572ecd5a
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p20__primary_1002,0.2,1002,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,a2e3459ccb4caa06022754536b678d47509937616c8b0f53adcd676c6b4b013a,d7c02976e28fa070f837cc0502d6ffcbecf317d97b9b356e5567b5511df70af1,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p20__primary_1002.json,8a6eedaa55ed49d5d9c7f9bf4471432d3159564ad923e52fb6a6159ec402f1c3
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p20__primary_1003,0.2,1003,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,b8ee407d5ad98f1cea4d1a46b9e988ef223eb95cfb0e9b37920bfa01af482fe0,00e494097419cbf2cb73e6700a7c97766b0575f54aa19ee6ea8126b46e0ce9a6,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p20__primary_1003.json,68d19cfc364bc97ed1a832bd8a356b771086d6f56701aea3966e4a8011496075
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p20__shadow_9001,0.2,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,a7ff62518752a456d2e893733616cc4c284dd2ae4e9298f4bf279e8ee60c7574,edfa9d4ecf72d2c159a70530a2f830214814404818afcbfa0a0da8b851eff794,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p20__shadow_9001.json,cae8a4bddcf61e25bffc4b4a467b51c6dd18812007e84270b190b55cdf702de5
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p20__shadow_9002,0.2,9002,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,5e648db34189422668190d2843ddaba2cb5ced548f07f5ce2f179718b824d445,4b709e872af633173387f80fde10dfb3e76284a73ecc50849a2e8faeaa66d422,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p20__shadow_9002.json,d99520e2bb9efcc088939ddb1cd3ee3f32bea29bd07ddb7bdac26ad11a2ae8d9
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p40__primary_1001,0.4,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,71382b853b7867eecdd387d065322ea3afcf0a221a0b69013d6e0890c222e317,818a821c6952e24b9347ecd141053aa7392da50c42ce30cbdec8b01abe371e84,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p40__primary_1001.json,08385dc4f4bcfcf143ec5bbd70f749ce943acad77e6c44f6caede1a8342654db
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p40__primary_1002,0.4,1002,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,7b62b96649f9a12cad9d3a284a6a7a115d899f2d68be21311fb1dff34e007c26,2379160c87ee904c5e51568d15da8fffdddfa788010ea7dfd7c66a33916e820a,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p40__primary_1002.json,a1595faf26ee4091f31c1e7ad33b0678cdee97683c278f7fb78e5032de01eb4f
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p40__primary_1003,0.4,1003,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,73420621bc370fe969408a6fe74bbbec8e31c9e1cc46b58eb0befe6b8d66193d,e294d1c534795cdd766d1ad419b08e16eb650f7642d806959155076dd838e5bd,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p40__primary_1003.json,ecf4c1efb2cb00e94c12333107fe2cf1dd579236d603b83f97594bc89283ce7c
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p40__shadow_9001,0.4,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,6b68f69a9824b8a26640aaf3fad6733f9ab00568decea1605a57f1dc7b14759a,4184c297caed7b0ea18b3dc78f34cabb7b795afe592ea9da59f689fa6417b523,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p40__shadow_9001.json,3799caf9ec6fe6a730ae1d6875e09f90c4bfd6c4c04a3c36eaf286bf94343ff1
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p40__shadow_9002,0.4,9002,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,2c07846714009b7abc0074ed3136a01d86c0645829d861881bdbf26c66114d47,743b680ecd1f23d513688be5b959f5581d14f227e106e2664016fa21d7f45890,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p40__shadow_9002.json,cc8bff0b0c24304b52c220c8862c4bcd6d9305591fe7887d675716cc57f46483
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p60__primary_1001,0.6,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,f54e37a1b4e10567c8e3fc4932e55f08f031398a771cf57b4687e6987f76869e,d7dfffc546ff622e1f2e776f927a5eb4fe0e9876b7d018324731a89a6e4812ec,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p60__primary_1001.json,e3656108343fdde3e4f1d87af4f24ceade603a13ff011f6e033d858e10eddf05
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p60__primary_1002,0.6,1002,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,8de295aa1b840826d41a2ebd7d830bc2178eed5a55c9d45f0106e68563787113,3049a53882702f3037e1f40d89925d9b18bbc8662bbdb9cefb8344b1b074bd75,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p60__primary_1002.json,4d8f2bd54065895787aa43c28118e848b17209b2412f4ff0cfe65336fb5fed30
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p60__primary_1003,0.6,1003,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,b0f8245cb778e4c0deaf5562766578ecf8530f606ca2db6ab160e69e0ee21e01,0bf9a715554ad805ec80b4f9708b082f71691443598fbeae8d15ec2628d560ec,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p60__primary_1003.json,43395f2ac6e79f21eb714e357de9b2b348e510bc61167c267a4c6d7d4f7378fc
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p60__shadow_9001,0.6,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,20c058bd814095343e7532d3ba892618cac867d49706d99c6ff488396c03bea6,a5a430f81f49f3e61c6234ed7e1d7fb03207ec9f0becad98d1a54a177aece6d2,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p60__shadow_9001.json,afffca8358b2a44e30578e8ca43ba55f136a0017b69c6afc686baddec8eb8d28
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p60__shadow_9002,0.6,9002,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,8703e7ba0a4c657cb26bc31585e251382d509db3ce4b6469b86b093e6a838e7a,8cea4b24019fb960019c6d51718b3b7c3efe3774323d5bd606778949dec8755b,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p60__shadow_9002.json,6d129c2b5eb5c3038f32963577676752da02a2b0695063676689cc1e5f1f1abf
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p80__primary_1001,0.8,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,0c3acfd48d7b063b745f4d09446381c813fb21bf6962ec819c8e719b588cb9d9,6e3385a4671edcc8f586983dd31ba782fcd67a43ae7631c89ff44c049f2a9cd0,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p80__primary_1001.json,319916315e36020b8e69a7bb9bc91b3f0be193c49e94f1e1873c628b0141a0c1
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p80__primary_1002,0.8,1002,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,4d1528f1c382c890769bc8df0261207cca46ea7bffcde5729528a6fa18c97737,efa817ee26895ae27481490b8412d2fae5a7239405b02c8a25378031d8ba1f53,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p80__primary_1002.json,4fe16104168dc48f3516c73724c0c6b8df50a8d49a83ee70c2e32c120e11d37a
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p80__primary_1003,0.8,1003,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,f370e16ac741a56279489a504ab725d712f43ded39046b4fbeec7b102f5e8c55,0f61097bf738f7f284d9499b2693cc4174da4e903029a9812e11189a0d17cead,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p80__primary_1003.json,52406a38bfd0b84feb73370112c0e93650adbea3209eaef476e593a7dd4deddc
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p80__shadow_9001,0.8,9001,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,7d7e0a0bf5a5e757b4d37e0abcfe8bd430e325466f4677b2d4efbef080fb51dc,ee01e65b9f6a2c4bac7cf38d7646c4cc80148d3c2b9f2d7c9bd18ae368ddde49,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p80__shadow_9001.json,d70c2716fd1590e3175848b582298a934b16a85ac1e744b954acea415a98c143
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_0p80__shadow_9002,0.8,9002,shadow,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,66d190f4bb780df3fd5e9c2e2829760f7d1af81050dd5e7312cb1fd2d2892278,880112894610fb09ccdf6ab2d3a1ee3d289f0243d84480a2cca1d6babd37e621,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_0p80__shadow_9002.json,738e0356e928eadec8abd3e0d6bf8fd42ceacf0d8747ab7f2020cb0f403d4b46
1.0,phase2,adult_income,locked,locked_benchmark,specialist_failure,adult_income__locked_benchmark__specialist_failure__level_1p00__primary_1001,1.0,1001,primary,scores,a464eae381fdf5c0df40e4faf511508c2c699dbd7a3ea874b860815d4326e96b,22fb43f2f4564695921befbb253ad0592c8b8630a99b2001dcf24bbc583599c7,61b00a9cdc87236bef3fbae0a011fe0a10f43208df5cdb5503b9661caceecb4a,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\specialist_failure\adult_income__locked_benchmark__specialist_failure__level_1p00__primary_1001.json,5438dd5f5b4ed4ef64c8e709981ada32c312c91afaa3d0f67f2c60ade64e4d75
